state_code,county_code,"CEC_(0,6]","CEC_(6,12]","CEC_(12,30]","CEC_(30,50]","CEC_(50,70]","CEC_(70,100]","PH_(0,6]","PH_(6,12]","PH_(12,30]","PH_(30,50]","PH_(50,70]","PH_(70,100]"
21,207,9.424413345983554,9.328571428571427,17.19529791271347,12.851090629800307,11.775,NA,5.5862062211981565,5.800000000000001,5.546708459979737,5.717790364855321,5.322222222222222,5
21,209,12.908937540610786,20.265584415584417,20.03384768734351,21.76514237478523,18.065424247904986,14.348970558122915,6.427647498375569,6.851623376623377,6.502046321106866,6.885793294790005,6.199401393204974,6.211169283767019
21,211,13.442070985850828,16.798540965207632,18.48601540230412,20.489677160203474,22.518419211541037,9.282527472527473,6.167235376239006,6.238521641142609,6.165357953118956,6.421839896318048,6.2545696185662205,6.59739010989011
21,213,11.188088040907918,18.3,20.579953194953195,15.527083333333334,15.877777777777776,NA,5.592091362126246,6.35,5.368049853401965,5.5343713936243315,5.490966017563956,5.052874013737839
21,219,9.97091813571144,10.879999999999999,15.526364911906791,17.53672748595429,16.195533498759303,NA,5.8558370113852,5.61,5.454044817237154,5.49280815722396,5.475579453208798,5.200855481727575
21,227,9.863429045925791,11.61111111111111,14.329052650756669,12.206393117291498,13.529411764705882,11,5.813816753045679,5.314285714285714,5.769391196753985,5.503211876141659,5.5017468167842285,5.066024270076805
21,229,13.080754177704723,14.282006391096207,19.092326493145563,20.022813966901495,21.400129073810415,10.503783674519461,6.248048031844316,6.258001703524506,6.21072033798947,6.348139225345506,6.152326400878015,6.570400418979014
21,231,11.92049909123233,10.007142857142856,14.191538083266924,12.848764305185522,13.866666666666667,31.781666666666666,5.49759723851736,5.583673469387755,5.475219258285144,5.367191514353577,5.086363636363636,6.378333333333334
22,001,16.61230769230769,15.157142857142857,24.654545454545456,26.770991452991453,22.961430219146482,23.866666666666667,5.775873015873016,5.618181818181818,6.285227272727273,6.50875,7.046993464052288,6.8
22,003,10,4.7,21.166666666666668,17.66,20.428486394557822,23.599999999999998,4.938888888888889,5,5.172125605585637,5.292708333333334,5.888232323232323,6.02
22,005,24.73835920126019,16.03684210526316,27.237351779379743,26.52904506363949,26.264315279477763,23.044227994227995,6.137984417282971,5.771929824561403,6.788986549059988,7.003176088369071,7.436117095063239,6.955916305916306
22,007,48.99741031149302,18.61754385964912,43.623608366153476,29.571887426900584,39.91007339778017,22.46541218637993,6.503476369495167,5.728070175438597,6.9965269721923855,7.2679334795321635,7.518117913832199,7.5260573476702515
22,009,23.26801626390154,28.47950299529472,26.899041870713777,24.041839588805104,22.780096466579923,25.84095238095238,6.29870148957319,6.4008625725818415,6.39739570505409,6.797014385231627,7.0064357581380605,7.336190476190477
22,011,6.411538461538462,6.8090909090909095,13.805,13.191666666666666,19.543518518518518,17.9,5.27646760635687,5.336136185243328,5.256301519979624,5.2367475060199515,5.355939730026561,5.147753854332802
22,013,11.16,16.08,28.196,24.4,23.092121212121214,30,5.377743824802648,5.4,5.220295454545455,5.327774193548387,5.359222222222222,5.425
22,015,21.02897636990758,28.72366828066261,25.151032131155798,31.206831744848625,22.55908337515234,31.31164835164835,6.085825381989345,6.172771160296821,6.211762451821743,6.4910390456006315,6.310651372019793,6.84
22,017,16.574852191594513,19.413109280774314,25.648185104866247,26.128032408673768,24.067599985146927,25.475521145521146,5.88637558078868,5.995747853100464,6.0545587480546885,6.079745040562279,6.317219662543536,6.183628521237217
22,019,46.909140271493214,34.214285714285715,37.51921439628483,40.398545454545456,30.093770024609032,25.599999999999998,5.413519356460533,5.363271604938271,5.742254036264792,5.7376,6.20252670940171,6.5
22,021,19.683680555555554,15.45,23.23728298611111,24.477777777777778,19.891220632397104,30.6,5.407451636904762,5.52,5.34932881773399,6.083379310344827,6.047048048048048,6.15
22,023,61.88333333333334,39.41932773109244,49.90263157894737,39.12028657616893,33.8281954887218,37.32,6.173809523809524,6.476315789473684,6.44266930002491,6.683006535947713,6.965664160401003,6.56
22,025,25.55084771564252,19.919999999999998,24.803765263157896,23.01617411664538,21.78189328686416,15.102380952380953,5.646437292021499,5.396985938009124,5.629593782939311,6.020296648487462,6.131129216626377,6.8238095238095235
22,027,6.6571428571428575,3.4210526315789473,12.06875,17.90422077922078,10.925,12.5,5.36524064171123,5.24,5.173619450438336,5.121906050543385,5.102204078955997,5.39
22,029,26.947614425820174,42.083333333333336,27.872932228135014,20.86222800877758,29.57870385489798,23.542857142857144,6.301052611676668,6.219224386724387,6.527054424745684,6.956625716526668,7.221336359185853,7.088571428571429
22,031,16.18353556799064,18.36563558503262,22.882431666610998,28.72539799618907,19.50638516519218,22.19,5.559507143734283,5.645900920769635,5.453805469592569,5.698181736967246,5.732921242674593,5.710292397660819
22,033,17.339549247163585,16.513875598086123,24.899194514524467,20.1612475344509,18.179461154503755,12.355483870967742,5.647638395696172,5.425067872545229,5.799803464434906,6.22827301284432,6.230273314501343,6.15483870967742
22,035,27.14700036628469,38.10311111111111,25.65764718459699,18.880479187837878,24.805661552937327,19.962857142857143,6.3436610049772435,6.063211944001418,6.43342523722432,6.949089960254098,7.055852683685158,7.228571428571429
22,037,11.112755847953217,10.575,19.1415625,14.265555555555556,10.123099415204678,23.950000000000003,5.539266129032258,5.3017131880183195,5.521780423646844,5.925182571296131,5.455524643246222,5.575
22,039,15.225777777777777,12.253361522198732,21.81235294117647,20.29285714285714,19.945043137254903,30.325,5.545555555555556,5.391762545899633,5.573686219562395,5.985333333333333,5.998427741466957,6.416666666666667
22,041,27.52836587233228,17.73079365079365,22.604147038477343,23.571254091886804,18.513447972987645,10.20357142857143,5.500934032830918,5.294737891966994,5.546744666282897,6.025774393626352,6.495239303711944,6.660714285714286
22,043,22.710539650641337,32.58088853230848,26.987216964669972,33.0745372274784,24.104012237762237,30.91918081918082,5.964706996266897,6.660208430420469,6.156437017855673,6.451634840999337,6.409471265758463,6.914285714285715
22,045,29.339961804370873,32.08631578947369,32.93362768121603,30.990260545905706,28.767203072082783,17.74593301435407,6.150015367066366,6.351986417657046,6.464046779035501,6.969672131211605,6.8714158888435755,6.277894736842105
22,047,33.479812770935986,29.4,36.20439585028011,29.18089316239316,33.8517473382098,28.064349718381976,6.478578910705278,6.439473684210526,7.179550785010165,7.497119658119658,7.563958482299607,7.515916538658474
22,049,14.414285714285715,NA,26.2,34.224999999999994,14.6,16,5.255454545454546,5.144444444444444,5.138136363636364,5.268461538461539,5.194117647058824,5.083333333333333
22,051,64.4062547262072,47.6983660130719,54.63189820704354,45.53648058439062,41.31838728010195,34.795894428152494,6.594427313960828,6.393174872665535,6.814742268184303,6.892561365286856,7.068621625492303,6.765806451612903
22,053,23.538333333333334,18.58,22.5375,27.445622222222223,23.71543859649123,26.75,5.408055555555555,5.207142857142857,5.73473073648361,5.8262433862433864,6.463725845410628,6.033333333333333
22,055,20.44080790528772,25.01488721804511,24.295562992460887,23.49453510638298,25.480658288969664,14.622462406015037,5.7156521739130435,6.079078561506405,6.152230441299326,6.670770601697294,6.6972073365231255,6.005983709273183
22,057,55.237070185969124,40.23499427262314,48.210933365852185,40.71449484009447,42.47353742594178,30.781141439205957,6.674324327817251,6.306754385964912,6.9310148905750495,7.081689148918472,7.179844185293165,6.988172043010753
22,059,27.027529411764707,28.175,27.99481781376518,31.1939,24.966574074074074,22.40714285714286,5.30814778709165,5.258907550782551,5.377699386153796,5.488114198381017,5.832516704972587,5.215873015873016
22,061,4.383333333333333,NA,4.466666666666667,3,9.55,NA,5.335316742081448,5.1,5.117581699346405,4.941666666666666,5.058415032679738,4.9799999999999995
22,063,22.70982142857143,10.783333333333335,25.072580727735204,27.60170250896057,20.859188034188033,10.9,5.344980678917396,5.316202884789293,5.513565101492731,5.639112300506589,6.124053594548415,5.8
22,065,26.91201118892869,41.58777777777778,27.747949735966902,20.006947284785937,25.10760033136966,23.77857142857143,6.394248603819865,5.889757221336169,6.59286518049134,6.948098737527913,7.3366742349860905,7.285714285714286
22,067,18.223227752639517,9.571428571428571,30.885353535353534,20.345781342840166,21.741411764705884,NA,5.317747378020976,5.345588235294118,5.5134295570079885,5.776397966594045,6.064799253034547,5
22,069,22.67384042465471,27.829092709084083,29.64775993236753,30.50791011709379,25.642949217449218,28.88116169544741,5.80257247320717,5.6834467601078895,5.608531182507672,5.904364043398591,6.034452639437159,6.52
22,071,59.72500756193151,58.58052631578948,58.0141706081265,53.68514117647059,43.261438888089145,28.11110056925996,6.558140970941241,6.079293718166384,6.9303060997404415,6.88381917211329,7.259268723757446,6.956736242884251
22,073,15.276004728132389,10.583333333333334,19.379883274231677,18.586130811662727,20.05982905982906,28.3,5.234522647068901,5.3919152276295135,5.3296552091154465,5.635264500943814,5.4572354169128365,5.383333333333333
22,075,64.70736498931068,49.00788068945846,55.350243575658254,58.63435516873416,41.386009166186824,29.82050795504306,6.584230628415533,6.491877839441138,6.84221573372432,6.778300755222724,7.159264464733262,6.787724419792731
22,077,24.76083015509789,29.636842105263156,31.581230478156176,24.630349206349205,28.646944402954112,29.722857142857144,6.636800925925926,6.307894736842105,7.064969785575049,7.3923492063492064,7.314830182251746,7.588571428571429
22,079,21.338289750881614,29.899260903824857,27.93589820041034,30.95944055944056,25.185205398936038,29.200784929356356,5.770257153562638,5.874729893688677,5.822439151966494,6.18963690991283,6.104731294461418,6.811764705882353
22,081,20.029103466438155,22.73646033405617,25.52660624997018,27.62015478489436,20.4245173992674,31.523626373626374,6.078086039710855,6.278158771905903,6.098463458027535,6.468671568487817,6.522927472527472,7.3545454545454545
22,083,19.687264422267763,13.247555555555556,24.30378106459909,23.289771245023672,20.179950021917684,13.457142857142857,5.556791622171371,5.470515092444917,5.647360469320225,6.005495181666133,6.591844070961718,7.071428571428571
22,085,10.153846153846153,4.544444444444444,23.933333333333334,15.075,22.894649572649573,18.95,5.422666445658784,5.178035853035853,5.121787823148818,5.0325467741016805,5.416211832307742,5.049555555555555
22,087,56.39900872363879,39.27749140893471,61.27779552784521,53.98908731492597,39.62506639602291,26.29522905936568,6.800222509697786,6.55800792303339,6.904142022573467,7.099779787470544,7.329307003773169,7.105773922472215
22,089,52.80317311134981,48.765263157894736,45.913464592172545,51.6474410396535,41.487999661853046,29.893202848642446,6.530936627282492,6.159019138755981,6.906975348772935,6.962821463473746,7.257827130852341,6.956959964391969
22,091,6.807954545454545,4.866666666666666,15.903125,15.108333333333333,10.3625,13.8,5.156984991172623,5.084111915051808,5.016356072204099,5.149979245120141,5.083211670402859,4.685714285714286
22,093,40.957023713554875,21.289195815626023,33.188229622192125,30.2670432748538,32.875647579741276,28.554510155316606,6.570491833412692,6.752402745995424,7.177062237892869,7.406236817989992,7.53130612244898,7.571714456391876
22,095,56.40005629500851,41.22919581562602,39.30352406764419,47.766200956937794,38.318849578420924,31.30783410138249,6.224652234415199,6.2624027459954235,7.057052288680021,7.100619329485851,7.28468873417954,7.251152073732719
22,097,20.590840395427513,22.54736842105263,26.562041790505273,23.415794664915406,23.35638634639106,19.7646365914787,5.933295369085323,5.7935241329129274,6.156795399359888,6.586216611944166,6.7206506926789755,6.411453634085213
22,099,27.843708766115142,32.70046783625731,29.417631848159484,29.854584409286538,26.01850188354761,18.863042220936958,6.044011665450494,6.359988681380871,6.405591987123797,7.06307319024111,6.8425289436039884,6.501677270098322
22,101,47.29300436841403,55.602438080495354,45.77899733933569,44.94145993440111,38.65770209084007,26.337433155080216,6.15230227024143,6.598355263157894,6.636601272526555,6.790496823438,6.964144707005609,6.44385026737968
22,103,39.33500557413601,39.751143790849675,55.16298375537506,49.20080542986425,42.43053457797214,35.50588235294118,5.3684912209224755,5.476656276798565,5.458942983686511,5.2793730284768285,5.564528818572511,5.445588235294117
22,105,31.728756038647344,16.78125,30.61711053305256,34.50208333333333,37.365702281837805,NA,5.316047211238849,5.311469185345263,5.2824522963701614,5.1476906070037485,5.523434579948723,4.5
22,107,27.333073345658068,40.06491379310345,26.908006070214604,20.868069026931657,23.20551171981532,21.40357142857143,6.083240172702751,6.2427336860670195,6.412275982406957,7.188177843803056,7.067445886351118,6.985714285714286
22,109,63.9264719251545,48.64328741502027,54.85958497316106,51.87937177295161,44.96233863271014,30.84154447702835,6.410656358653301,6.246473684210526,6.924594196031314,6.98588817951423,7.1614854460718105,6.713098729227761
22,111,12.890196078431373,22.25,21.881818181818183,23.357142857142858,17.658024691358026,14.1,5.164407502131287,5.0473684210526315,5.037869592281357,5.128947368421052,5.2138494478251065,5.175
22,113,41.3990381152461,38.4801282051282,45.28757278714306,34.70562149197636,34.7119172966841,29.277941176470588,6.037785228377065,6.348148148148148,6.252708396594085,6.789676729965011,7.055776166567553,6.970588235294118
22,115,9.844444444444445,7.26,16.03333333333333,17.87142857142857,22.760964912280702,26.333333333333332,5.286225334578275,5.261571859513036,5.191895709272814,5.256871345029239,5.266375010504565,5.6375
22,117,8.66024844720497,12,13.104347826086956,17.7,16.249606845513412,NA,5.120606186045507,5.137164061376048,4.943370680360812,4.946089420357323,4.997064351791751,4.525
22,119,7.935714285714286,30,21.97142857142857,30.7,21.45,25.54,5.33764705882353,5.398351648351648,5.118875242404654,5.391304347826087,5.2634463149808415,6.122222222222222
22,121,25.138769980506822,30.373684210526314,35.11390164805954,24.825948717948716,32.169829914592306,28.62857142857143,6.695159722222222,6.715789473684211,7.066132376395534,7.459435897435897,7.44902547631214,7.610714285714286
22,123,20.540034364261167,9.5,24.454932432432432,21.351827956989247,19.974604137187523,20,5.61531623931624,5.05,5.618274929341106,5.896939619520265,6.416610618005403,7.8
22,125,19.60184984520124,26.74285714285714,29.12287543859649,20.46495238095238,22.210364912280703,26.05357142857143,5.78187380952381,5.502663690084341,5.96084267559662,6.410364340889929,6.028885160118621,6.1571428571428575
22,127,19.19249075898302,25.53039246467818,33.6045,25.632865157557276,31.617076923076922,30.566666666666666,5.6588442317916,5.7981610226508185,5.6680625,6.079694132525574,5.9065,6.366666666666666
23,005,21.684391998601484,12.000587176073115,12.92126827646291,4.636606496117122,10.193364088332165,NA,4.814081089697728,4.994182310288302,5.22014619270866,5.542109691596869,5.4102355636634885,NA
23,011,31.82539692138424,12.302903911564625,11.737703525528689,7.215635797746234,7.75,NA,4.8474313013242245,5.119274697696647,5.278991700669246,5.580667339625778,5.875974025974026,NA
23,027,20.57838151628779,28.593002070393375,8.413346070697687,5.4738014143691585,11.290653625532562,NA,4.766649058462863,5.00098416748365,5.276731595351753,5.700279415751235,5.621582576018841,NA
23,031,24.052558442443292,15.296611047301557,8.457469979712297,5.530739885964221,8.707216076980892,NA,4.916033316891611,5.12738604054111,5.3354125225478635,5.619363111034284,5.73935809953603,NA
24,001,21.603174580870206,10.043781676413255,10.594798342599661,11.310151549230497,13.562274943131605,NA,5.169627575947419,5.0477300105017635,5.1056552008956855,5.086723534404883,5.188620581788138,NA
24,003,11.421779594440116,7.445810405781674,10.731498891510629,9.86630150954393,8.369532623528235,9.401664555774463,5.2524428026040635,5.1579310930960185,5.213767093431344,4.967533146316538,4.812626478078091,4.525576838783204
24,005,13.214436821864066,9.227185260765518,12.402627132321093,10.218323246361399,9.21081825806447,7.231464740282077,5.484896585344698,5.3183940329804855,5.451561408072816,5.3114794188949475,5.234880991084454,5.259285092778081
24,009,9.01209134021248,6.590940553494125,9.344491949049146,8.005797288955861,6.876616584541521,8.677272727272728,5.303692917399645,5.005031265031265,5.093006558093467,4.919375439602972,4.733747921835657,4.267768595041322
24,011,13.551839138832873,10.05491191321497,9.197010852016195,10.071267175452324,3.4556426001904916,5.454323826500297,5.619271074379504,5.10698228963178,5.447035106884818,5.05010967808016,4.793724503116311,4.929079619726679
24,013,12.463623483448817,10.577871939736346,11.78011312189642,11.227533659968756,10.476173525601443,9.290742481203008,5.8550517046858115,5.670880632954936,5.7197931954293635,5.5840134420018455,5.54044263640771,5.727526711515631
24,015,11.517855036598572,8.738952465260747,10.316787467610004,9.459784936296344,7.001322818253959,3.9971677559912853,5.481107171449813,5.134892081523797,5.420066654567905,5.1671269234451085,5.023711371533276,4.87685009487666
24,017,10.00890650259375,9.067698532640987,9.327203561709581,8.456462767375694,7.555617043347961,5.500471214630241,4.620485423016441,4.702044473291709,4.899028787015328,4.83807678702673,4.848388563194285,4.906095748388995
24,019,13.8104243173622,11.077247615793112,9.281986939181921,10.077538848799302,3.8516793437195327,6.27895956168015,5.628048981533383,5.135893191996133,5.403197249278064,4.968592692713294,4.751257053821586,5.1311739398340706
24,021,13.172688711311485,11.193262802116761,13.71646705192514,13.48872205122489,15.651898600813684,12.666666666666666,5.567419141031696,5.627529586919268,5.5425761347095985,5.549277415312014,5.5514026511362635,5.206698564593301
24,023,13.576631470212352,7.5,9.980764411027568,11.87,13.994375,NA,4.991605525833562,4.95,4.866627260757979,4.99460526202085,4.969500909464296,4.76
24,027,13.871896919611759,7.902514619883041,10.218761801879142,9.504528824833702,6.664123653139807,6.852143962848297,5.459244510305462,5.165257612421859,5.410632068259562,5.265767432345009,5.075477189303216,4.9683347953216375
24,029,9.613802747701932,10.208181535146545,11.91616481198122,9.58852967975132,6.4591079652675605,7.703888888888889,5.535917362060847,5.044551244711335,5.161446962568241,4.998026203989383,4.775782785737918,5.120555555555556
24,031,13.551762552271706,11.28673469387755,12.31938351630125,11.6445670995671,9.658398560503823,8.1125,5.481991608428121,5.586703703703703,5.430834379249863,5.308524488625441,5.4992536453704615,5.3029092090495595
24,033,11.408628412922353,9.160051058274052,8.874659135542087,8.505778074818416,6.922814602825361,7.148529947350312,4.805310679628466,4.748518494861645,4.866375225511757,4.807688777198034,4.687049166649804,4.868246510637113
24,035,13.618804385008024,8.188843106745194,10.12791585796562,8.660231897113563,4.380492796502133,7.305555555555555,5.716842050844559,5.376196826551796,5.2513841619545545,4.953941798177511,4.803300435914811,4.949415204678362
24,037,7.687577085422032,6.589639953542393,8.060576711842534,6.0596014735178825,5.665336340329823,4.763529411764706,5.356030070225341,4.951007551275249,5.060702644960789,4.815206095309045,4.645788849836213,4.90331550802139
24,039,18.167597011108676,13.531812821988195,11.161324827841003,13.029593775471731,4.912939030924269,5.79223221520013,5.539227175372762,5.07632993069618,5.23988950250373,5.027696272742217,4.835503316903866,5.062652613087396
24,041,14.893520823012016,10.089844307941194,9.77618869774515,10.210411326483403,4.648100933226571,6.75447047505871,5.632676254403118,5.215980106494812,5.367388755789989,4.9722022693911825,4.80719576958837,5.044259117788529
24,043,15.368254927571666,16.818212355999993,15.351890215968993,15.941969741888457,17.827575846981166,7.681653386454183,5.714490570670886,5.698746873212107,5.6105468301637655,5.6402274203026845,5.605822919647849,5.473376172728441
24,045,14.597808871229573,11.28649591179337,8.891113434074335,9.962432238407885,4.131540655818974,4.824523694817812,5.570909547559895,5.064909328023087,5.262416381062153,4.983337867783373,4.846175753209,4.933479897009309
24,047,16.96046805458147,12.157053150913514,10.705394185714763,8.27684464570805,4.656978146931761,5.392597772597773,5.918755832079582,5.644515703283973,5.737588480828308,5.342341497243286,5.271335005332733,5.465384447796213
24,510,13.728143992519868,15.96923076923077,15.650920284477428,11.732895463170605,10.226960784313725,NA,4.976092763315537,5.058830409356725,5.069749570828882,5.108604453523878,4.669122030048917,5
25,001,31.552612983281087,2.824283509700176,10.304005056176075,5.356921851571576,7.295288461538461,NA,4.918624141992184,4.920457285468367,5.105711199417315,5.333855019515141,5.807208388464418,NA
25,003,13.306302970773231,3.9846153846153847,10.914840750648306,6.441506533281417,2.60625,1.8,5.9133351968547165,5.281772170023452,6.123301182419748,6.808107576771343,5.600306710833027,8
25,007,15.485561740890688,1.467725999025341,7.484719481263839,9.416141917293233,16.97896686159844,15.4,5.442839484714427,5.941380073771468,5.679058714556206,5.650830623592558,6.740665421724246,7.3
25,011,15.973085968345911,5.064995125460242,7.1702898266422705,4.498673265060157,6.211462443577829,NA,4.984598580969678,5.188260244549377,5.298457713146727,5.384760576748811,5.447036347869082,4.8
25,017,11.35162417993792,6.208112874779541,4.758324105835619,3.6163692139809025,1.5575488721804511,NA,5.1610878746900974,5.217224266768455,5.326359571700314,5.463400549487287,5.404628933875797,NA
25,019,66.41666666666667,0.6185185185185185,27.758928571428573,1.5916666666666666,3.0721052631578947,NA,4.729489781828224,4.96735795532788,4.808496026785648,5.108769180663704,5.611428571428571,NA
25,023,16.059987515468944,3.779684894658279,3.717339235571522,2.8295398876622757,4.708585948940435,1.3583333333333334,4.8474738458442275,4.940459999307368,5.1865773651873965,5.330882303325785,5.358530425531994,5.591791143423662
26,001,21.859497572210163,32.59612580983458,16.301818584259124,9.102654284353704,11.425961159800632,11.414198369565216,5.713803667637546,5.974890557575617,6.074954979274989,6.799253417854142,6.936632897525134,7.291236413043478
26,003,35.53401096247989,26.12132984348911,5.619890223953953,7.886185976638285,3.480182493330925,5.11792680384204,4.903531892207238,5.118087716604473,5.491032326890867,5.818947766205731,6.012316445958881,6.307325563847303
26,005,18.133754681251826,9.507853396377541,16.992943498951718,6.900136757030943,7.483300635392599,0.8661231030873887,6.132339478136771,5.984132252208631,6.258369841851512,6.624670033329344,7.459462046919575,6.65828231292517
26,007,34.7227038398279,12.390714585123307,18.52525160750414,15.748966446864225,8.868369541318208,3.054698030923748,6.0734875310078005,6.143877172457737,6.339070477822867,6.845997950440393,7.370555539361823,7.645797101449276
26,009,52.133259997925,7.011105573221663,15.368934691299462,5.546084036562827,4.01629070353774,2,5.557518456951108,5.6456326011145,5.900543021249544,6.6071411304018595,6.811090926136489,8.1
26,011,20.032971390555048,9.052175282589126,23.458437696982674,11.487666091695123,10.675877549430316,NA,6.327845431587733,6.374654685575123,6.391968507205947,7.279593052107385,7.517310145704273,NA
26,013,25.157873248136575,18.47287037484074,9.8183901347433,10.994357952191764,5.5360342878128614,7.227599444958372,4.717824933608036,5.123074043048861,5.389113654594281,5.759607090225139,5.972919024824389,5.7653881559220395
26,015,17.86728838184252,8.866326878507188,18.37342687016351,5.745677692883232,6.254834848820053,1.0863475177304964,6.237197535223061,6.40417220444506,6.348874500167673,6.844527009618636,7.759087947768436,8.199468085106382
26,017,9.917351836007938,7.302768264719982,10.855626425372211,7.909054851711806,7.804751654020518,NA,6.691004845539762,6.65197066668984,6.9813955367889715,7.370216106716839,7.704248155502032,NA
26,021,22.414169785663226,11.932298633266376,20.781426696441642,10.989239850334226,6.789104394465175,1.932967032967033,6.318341891284553,6.39392032967033,6.358497612959593,6.606085390367903,7.488276339293705,7.428571428571428
26,023,24.260350479842593,9.879694983318638,21.82372808378438,6.401883822819577,8.22997297563045,1.4666666666666666,6.327741229365761,6.18794988900984,6.429211136462966,6.9897760059630105,7.6830286488488015,8.2
26,025,18.96941946842233,15.59614494816924,21.746217898798744,8.08246948948519,9.309460481229365,2.9770690075395927,6.169669110883811,6.4884615384615385,6.175192053514932,6.859130783571509,7.0268357277181925,8.042926057769934
26,027,23.43706409928427,7.8146425570534905,20.764125048322104,4.916090830187066,6.228228146574304,1.013014184397163,6.163796628067693,6.3350325849803495,5.98404464802765,6.3514052500075255,7.457494018063791,8.134468085106382
26,029,24.63945363242295,30.302357438722012,18.01822573713983,9.501310839462024,4.511970878614036,2.6,6.13397481156622,5.8920867714798835,6.333716504429513,7.171056344541827,7.440572637597871,7.9
26,031,23.682455523623577,10.176627014740221,15.546461995362495,9.309430339154027,10.872417036379769,NA,5.931295700000871,6.052404353460851,6.220334564607322,7.089547711415284,6.3728840558310145,NA
26,033,26.56918789939784,18.132808341095075,12.701259595160291,13.190093472636834,9.867475976547151,161.6,5.428777465799994,5.8161593680979315,6.208562212512236,6.839383592825199,6.848388530336617,NA
26,035,28.42011963702362,14.97602878471833,30.966075509811823,10.622765303167823,12.84473121368707,NA,5.763153357152216,5.85723393432019,6.0606033991079,7.000712117814474,6.983272223766766,NA
26,037,17.868630431295273,13.30469859834683,17.806803866855848,11.299723348122802,9.949581799814501,0.7945212765957446,6.483096653695836,6.508845737749221,6.635262811669495,7.331146646550611,7.748545628705135,8.139202127659573
26,039,42.83880325337661,17.546027455785854,10.603141091209206,5.04709718297998,6.470905826232167,7.417647058823529,5.181524585489174,5.549834098091997,5.528758588985119,6.161455882620106,6.188945809850112,6.570588235294117
26,041,26.1441606973213,10.544505005263243,17.025494395290643,9.095317129120305,13.495018522636633,5.3,5.912897263291841,5.793873970411224,6.245127181434135,6.933904269160352,6.5720014671837514,5.8
26,043,29.921136513076526,9.115967465622937,20.60310038594323,6.811527601971642,6.5874066820195285,0.8,5.754364285869062,6.063625398153587,6.243649737870227,6.90241290837571,6.650607537486765,6
26,045,23.738421287142785,10.284240074649732,21.840137499261722,6.806765393855332,7.827097111831565,0.7051671732522795,6.283194278988239,6.405442090073669,6.49103599945151,7.14350585062619,7.60635682692921,8.199088145896656
26,047,23.653350534482556,4.596844355041489,18.563580940111024,10.905961183362416,4.1591227903589685,NA,6.044514485001872,5.869493869532529,6.319776791341699,7.048906992209873,6.659139828990945,NA
26,049,14.426380117729222,12.85857924926045,15.311595470786433,12.749648623428035,10.45611698071343,2.1789473684210527,6.579719545455899,6.393804978453175,6.636863154815064,7.280136092176075,7.777240762887299,7.957894736842105
26,051,20.05442527156032,12.047553499126343,18.804768267042718,10.333700142001321,9.2588027655018,NA,5.921262529335988,5.745353111034728,6.157990283461406,7.0086521301935925,7.029162909167046,NA
26,053,33.48910330404906,17.202704704858377,12.004095137578785,10.117417968644698,4.823508065685994,2.685943068819388,4.628942718238892,5.006756406177093,5.47444070233747,5.816181654250366,6.093812412985309,6.0110356050692975
26,055,16.278051505348188,10.102883597883597,10.183671544427137,6.887260938343077,10.948973189689099,NA,5.919643426849949,5.8631652214368115,6.101743328369714,7.0634708936972785,6.299809288706119,NA
26,057,22.897959905429314,19.208538306551212,15.538073852001295,10.78665904990171,8.211810130665619,1.5337386018237082,6.577758439573814,6.55198003996988,6.776239301944439,7.381672813964553,7.701805446289866,8.027659574468084
26,059,18.256732232661804,31.59448962078399,20.239350950684944,11.233853326958315,11.713093434343435,4.5,6.390371831871711,6.315207974680196,6.342887965968743,7.180463363915472,7.961861111111111,7.75
26,061,22.567934675796327,18.58675002956888,9.794781378640785,9.381440264699462,4.75242576328957,3.505124618991681,4.725634830752087,5.000721335259237,5.4333224047700375,5.827320629131753,6.0426493532282,5.821268179546549
26,063,14.6446571579823,14.62485631697415,15.021269256641986,11.361300116557187,9.776294916186544,1.8,6.681356684821257,6.807003451112358,7.205677078684758,7.520287244828613,7.935136723245053,8
26,065,29.154756248536916,13.235919430989332,24.954738343915977,15.461754478021255,8.400583655217371,0.7060283687943261,6.481524652907029,6.497731474075259,6.553380305262111,7.170398812468259,7.708318155217027,8.198936170212765
26,067,13.755044456850305,10.809158275317346,15.161064571139415,8.962959968261934,6.097118613763959,1.7399750312109863,6.370117593722795,6.397799752919952,6.459749928006379,7.376043632885064,7.5133702727463865,7.848901373283396
26,069,33.99554242349126,17.171297514619884,20.865836903938682,7.421343077643846,10.475776996774291,6.389713381396167,5.816616018723032,5.918182192021186,6.064173931430168,6.533192114132745,6.977715420938879,6.954545454545454
26,071,28.46976363059318,22.962956108176062,9.177469269592857,9.965275979743238,3.0965710891333282,2.0794979713965724,5.026351039720806,5.348669288888454,5.557051636836536,5.784952821561009,6.030552675326254,5.6523402542674575
26,073,12.341847144377336,10.26234456658126,12.924122500740529,8.314240072245045,5.919091972501331,1.5285714285714285,6.286194392092798,6.178328375012884,6.4901706602089115,7.190511417371136,7.6033081643344715,8.028571428571428
26,075,38.170841529469435,10.551431617142992,23.242939963144927,8.338682035892095,7.252693958921721,0.6999999999999998,6.443255620281907,6.3449914041186535,6.313613788414538,6.884245859338712,7.754755861772166,8.2
26,077,22.628675308665816,9.96587519623234,24.87219925000049,7.28719099137765,6.177099724550403,1.1214700193423597,6.181231934026792,6.313793103448276,6.138033575385072,6.341485412951071,7.4609587104993675,8.199419729206962
